#  wl flux error bpmap
4.439405e+03 1.379510e-18 5.532182e-19   0.000000
4.440005e+03 1.074225e-18 5.445043e-19   0.000000
4.440606e+03 1.122513e-18 5.373692e-19   0.000000
4.441206e+03 4.646750e-19 5.328925e-19   0.000000
4.441806e+03 1.579762e-18 5.257495e-19   0.000000
4.442406e+03 7.897966e-19 5.045310e-19   0.000000
4.443006e+03 1.172930e-18 5.110015e-19   0.000000
4.443606e+03 1.110146e-18 5.270414e-19   0.000000
4.444206e+03 5.582206e-19 5.120424e-19   0.000000
4.444806e+03 9.294521e-19 4.964393e-19   0.000000
4.445407e+03 6.115780e-19 5.023132e-19   0.000000
4.446007e+03 1.058458e-18 5.297485e-19   0.000000
4.446607e+03 8.445392e-19 5.592953e-19   0.000000
4.447207e+03 -3.238511e-19 5.543643e-19   0.000000
4.447807e+03 5.397627e-19 5.365273e-19   0.000000
4.448407e+03 1.142442e-18 5.231916e-19   0.000000
4.449007e+03 3.479193e-19 5.084951e-19   0.000000
4.449608e+03 4.326709e-19 5.172352e-19   0.000000
4.450208e+03 8.133357e-19 5.188632e-19   0.000000
4.450808e+03 -5.573876e-19 5.226468e-19   0.000000
4.451408e+03 1.141726e-18 5.289886e-19   0.000000
4.452008e+03 7.861946e-19 5.460778e-19   0.000000
4.452608e+03 6.868676e-19 5.402594e-19   0.000000
4.453208e+03 1.176440e-18 5.197356e-19   0.000000
4.453808e+03 2.826457e-19 5.090535e-19   0.000000
4.454409e+03 6.121217e-19 5.062285e-19   0.000000
4.455009e+03 6.580409e-19 5.188978e-19   0.000000
4.455609e+03 1.382734e-18 5.193428e-19   0.000000
4.456209e+03 1.953291e-18 5.258072e-19   0.000000
4.456809e+03 1.666807e-18 5.231525e-19   0.000000
4.457409e+03 1.179301e-18 5.204559e-19   0.000000
4.458009e+03 2.158135e-18 5.184770e-19   0.000000
4.458609e+03 7.610647e-19 5.119758e-19   0.000000
4.459210e+03 9.337286e-19 5.287236e-19   0.000000
4.459810e+03 6.702333e-19 5.178411e-19   0.000000
4.460410e+03 5.074630e-19 5.149182e-19   0.000000
4.461010e+03 1.254861e-18 5.164528e-19   0.000000
4.461610e+03 9.411357e-19 5.377514e-19   0.000000
4.462210e+03 9.544552e-19 5.300214e-19   0.000000
4.462810e+03 1.594969e-18 5.146594e-19   0.000000
4.463410e+03 3.045598e-19 5.104432e-19   0.000000
4.464011e+03 -3.334507e-20 5.242093e-19   0.000000
4.464611e+03 -7.334631e-20 5.330961e-19   0.000000
4.465211e+03 1.250530e-18 5.334634e-19   0.000000
4.465811e+03 1.476689e-18 5.276026e-19   0.000000
4.466411e+03 1.677899e-18 5.440429e-19   0.000000
4.467011e+03 7.934909e-19 5.554535e-19   0.000000
4.467611e+03 1.836916e-18 5.367505e-19   0.000000
4.468211e+03 8.855583e-19 5.428059e-19   0.000000
4.468812e+03 2.235558e-19 5.475856e-19   0.000000
4.469412e+03 1.248276e-18 5.400890e-19   0.000000
4.470012e+03 1.490533e-18 5.277511e-19   0.000000
4.470612e+03 -5.848875e-19 5.129299e-19   0.000000
4.471212e+03 2.154531e-18 5.328263e-19   0.000000
4.471812e+03 2.024792e-18 5.322045e-19   0.000000
4.472412e+03 1.481120e-18 5.304795e-19   0.000000
4.473012e+03 6.642208e-19 5.371760e-19   0.000000
4.473613e+03        nan        nan   0.000000
4.474213e+03 1.279344e-19 5.350391e-19   0.000000
4.474813e+03 2.313631e-19 5.496568e-19   0.000000
4.475413e+03 1.155364e-18 5.588489e-19   0.000000
4.476013e+03 3.646279e-19 5.727003e-19   0.000000
4.476613e+03 9.930963e-19 5.565533e-19   0.000000
4.477213e+03 1.149589e-18 5.382013e-19   0.000000
4.477813e+03 1.283739e-18 5.565502e-19   0.000000
4.478414e+03 6.742100e-19 5.581999e-19   0.000000
4.479014e+03 1.486963e-18 5.495303e-19   0.000000
4.479614e+03 5.757445e-19 5.426075e-19   0.000000
4.480214e+03 -4.107552e-19 5.428861e-19   0.000000
4.480814e+03 1.639325e-18 5.373049e-19   0.000000
4.481414e+03 2.133071e-19 5.355174e-19   0.000000
4.482014e+03 2.184428e-18 5.467311e-19   0.000000
4.482614e+03 2.092282e-18 5.448152e-19   0.000000
4.483215e+03 6.659639e-19 5.380529e-19   0.000000
4.483815e+03 8.342237e-19 5.526388e-19   0.000000
4.484415e+03 8.724941e-19 5.687146e-19   0.000000
4.485015e+03 9.887993e-19 5.673351e-19   0.000000
4.485615e+03 8.641294e-19 5.784602e-19   0.000000
4.486215e+03 1.289938e-18 5.819350e-19   0.000000
4.486815e+03 -2.238049e-19 5.600025e-19   0.000000
4.487415e+03 -8.017413e-19 5.562584e-19   0.000000
4.488016e+03 1.039698e-18 5.686541e-19   0.000000
4.488616e+03 1.210314e-18 5.654649e-19   0.000000
4.489216e+03 9.844206e-19 5.513656e-19   0.000000
4.489816e+03 9.435476e-19 5.475536e-19   0.000000
4.490416e+03 8.110166e-19 5.513857e-19   0.000000
4.491016e+03 1.740930e-18 5.562447e-19   0.000000
4.491616e+03 8.248870e-19 5.588903e-19   0.000000
4.492216e+03 7.006041e-19 5.652203e-19   0.000000
4.492817e+03 1.662627e-18 5.695439e-19   0.000000
4.493417e+03        nan        nan   0.000000
4.494017e+03 -3.830869e-19 5.754780e-19   0.000000
4.494617e+03 1.251363e-18 5.802677e-19   0.000000
4.495217e+03 1.811170e-18 5.641456e-19   0.000000
4.495817e+03 1.269729e-18 5.614631e-19   0.000000
4.496417e+03 -2.549682e-21 5.746630e-19   0.000000
4.497017e+03 -3.946219e-19 5.766538e-19   0.000000
4.497618e+03 8.486617e-19 5.660490e-19   0.000000
4.498218e+03 2.803970e-19 5.634646e-19   0.000000
4.498818e+03 6.295296e-21 5.656095e-19   0.000000
4.499418e+03 2.056626e-18 5.761330e-19   0.000000
4.500018e+03 3.460584e-19 5.666763e-19   0.000000
4.500618e+03 1.265909e-18 5.734336e-19   0.000000
4.501218e+03 -5.936478e-19 5.728500e-19   0.000000
4.501818e+03 1.221296e-18 5.701507e-19   0.000000
4.502419e+03 3.899841e-19 5.544961e-19   0.000000
4.503019e+03 1.214351e-18 5.656317e-19   0.000000
4.503619e+03 -3.295494e-19 5.674049e-19   0.000000
4.504219e+03 5.484220e-20 5.791492e-19   0.000000
4.504819e+03 1.214488e-18 5.776113e-19   0.000000
4.505419e+03 6.832673e-19 5.720712e-19   0.000000
4.506019e+03 1.735834e-18 5.769166e-19   0.000000
4.506619e+03 3.349761e-19 5.754342e-19   0.000000
4.507220e+03 1.288976e-18 5.812723e-19   0.000000
4.507820e+03 8.811473e-19 5.909328e-19   0.000000
4.508420e+03 1.448349e-18 5.839023e-19   0.000000
4.509020e+03 8.413684e-19 5.791255e-19   0.000000
4.509620e+03 1.904159e-20 5.752780e-19   0.000000
4.510220e+03 1.378007e-18 5.761089e-19   0.000000
4.510820e+03 5.490196e-19 5.733205e-19   0.000000
4.511420e+03 6.276647e-19 5.837522e-19   0.000000
4.512021e+03 1.631692e-19 5.755392e-19   0.000000
4.512621e+03 3.616844e-19 5.697187e-19   0.000000
4.513221e+03 1.996477e-18 5.778604e-19   0.000000
4.513821e+03 -1.067665e-18 5.676300e-19   0.000000
4.514421e+03 8.711843e-19 5.790443e-19   0.000000
4.515021e+03 1.594123e-18 5.825500e-19   0.000000
4.515621e+03 8.520337e-19 5.771632e-19   0.000000
4.516221e+03 1.405654e-18 5.750665e-19   0.000000
4.516822e+03 3.677273e-19 5.771681e-19   0.000000
4.517422e+03 2.592279e-19 5.766495e-19   0.000000
4.518022e+03 5.342888e-19 5.761445e-19   0.000000
4.518622e+03 4.443636e-19 5.693462e-19   0.000000
4.519222e+03 9.673254e-19 5.693068e-19   0.000000
4.519822e+03 6.891549e-20 5.626296e-19   0.000000
4.520422e+03 1.273005e-18 5.770123e-19   0.000000
4.521022e+03 1.691784e-19 5.756447e-19   0.000000
4.521623e+03 1.235400e-18 5.899325e-19   0.000000
4.522223e+03 2.022066e-18 5.969159e-19   0.000000
4.522823e+03 8.968625e-19 5.957025e-19   0.000000
4.523423e+03 7.697456e-19 5.876870e-19   0.000000
4.524023e+03 2.375767e-19 5.811818e-19   0.000000
4.524623e+03 2.627313e-18 5.934579e-19   0.000000
4.525223e+03 1.042797e-18 5.779870e-19   0.000000
4.525823e+03 1.034589e-19 5.702539e-19   0.000000
4.526424e+03 -7.463638e-19 5.612775e-19   0.000000
4.527024e+03 1.896221e-18 5.787108e-19   0.000000
4.527624e+03 4.349283e-19 5.698141e-19   0.000000
4.528224e+03 5.906816e-19 5.913574e-19   0.000000
4.528824e+03 5.773226e-19 5.949596e-19   0.000000
4.529424e+03 1.287446e-18 5.815839e-19   0.000000
4.530024e+03 5.595576e-19 5.767319e-19   0.000000
4.530624e+03 4.732625e-20 5.825893e-19   0.000000
4.531225e+03 1.794046e-18 5.857617e-19   0.000000
4.531825e+03 1.161074e-18 5.879454e-19   0.000000
4.532425e+03 1.808190e-18 5.950056e-19   0.000000
4.533025e+03 1.209607e-19 6.104933e-19   0.000000
4.533625e+03 5.913845e-19 6.004840e-19   0.000000
4.534225e+03 6.048340e-19 5.936288e-19   0.000000
4.534825e+03 7.359466e-19 5.961008e-19   0.000000
4.535425e+03 2.116687e-18 5.758558e-19   0.000000
4.536026e+03 4.212646e-19 5.697030e-19   0.000000
4.536626e+03 8.017844e-19 5.899757e-19   0.000000
4.537226e+03 1.831116e-20 6.332005e-19   0.000000
4.537826e+03 2.009130e-18 6.839531e-19   0.000000
4.538426e+03 1.454189e-18 6.861636e-19   0.000000
4.539026e+03 5.316631e-19 6.798903e-19   0.000000
4.539626e+03 1.384439e-18 6.828966e-19   0.000000
4.540226e+03 1.430413e-19 6.800105e-19   0.000000
4.540827e+03 1.670121e-19 6.641523e-19   0.000000
4.541427e+03 1.327969e-18 6.416939e-19   0.000000
4.542027e+03 9.683862e-19 6.197749e-19   0.000000
4.542627e+03 7.789904e-19 6.349113e-19   0.000000
4.543227e+03 1.343740e-18 6.644191e-19   0.000000
4.543827e+03 5.109749e-19 6.675967e-19   0.000000
4.544427e+03 1.302899e-18 6.523321e-19   0.000000
4.545028e+03 7.565014e-19 6.529006e-19   0.000000
4.545628e+03 2.148464e-18 6.531622e-19   0.000000
4.546228e+03 4.070646e-19 6.361214e-19   0.000000
4.546828e+03 1.311030e-18 6.322244e-19   0.000000
4.547428e+03 2.360472e-18 6.303359e-19   0.000000
4.548028e+03 1.612205e-18 6.407157e-19   0.000000
4.548628e+03 1.339818e-18 6.588231e-19   0.000000
4.549228e+03 1.632651e-18 6.363790e-19   0.000000
4.549829e+03 1.510394e-18 6.027043e-19   0.000000
4.550429e+03 6.082477e-19 5.636113e-19   0.000000
4.551029e+03 3.870559e-19 5.907099e-19   0.000000
4.551629e+03 1.635615e-18 6.166206e-19   0.000000
4.552229e+03 5.655719e-19 6.094242e-19   0.000000
4.552829e+03 1.081913e-18 6.093868e-19   0.000000
4.553429e+03 1.049876e-18 5.866863e-19   0.000000
4.554029e+03 8.631478e-19 6.021252e-19   0.000000
4.554630e+03 -6.702411e-20 6.021102e-19   0.000000
4.555230e+03 2.713312e-18 5.948306e-19   0.000000
4.555830e+03 -3.123493e-19 5.800946e-19   0.000000
4.556430e+03 1.470757e-18 5.705206e-19   0.000000
4.557030e+03 1.305356e-18 5.446409e-19   0.000000
4.557630e+03 1.236609e-18 5.558263e-19   0.000000
4.558230e+03 1.841337e-18 5.761698e-19   0.000000
4.558830e+03 4.550168e-19 5.749087e-19   0.000000
4.559431e+03 5.139980e-19 5.871917e-19   0.000000
4.560031e+03 1.093117e-18 5.842089e-19   0.000000
4.560631e+03 2.217454e-18 5.752279e-19   0.000000
4.561231e+03 1.107304e-18 5.617556e-19   0.000000
4.561831e+03 1.981627e-18 5.646495e-19   0.000000
4.562431e+03 2.193936e-18 5.577015e-19   0.000000
4.563031e+03 7.747200e-19 5.472058e-19   0.000000
4.563631e+03 1.157283e-18 5.565215e-19   0.000000
4.564232e+03 7.746338e-19 5.450221e-19   0.000000
4.564832e+03 1.476195e-18 5.393740e-19   0.000000
4.565432e+03 2.943186e-19 5.338063e-19   0.000000
4.566032e+03 1.252904e-18 5.406400e-19   0.000000
4.566632e+03 9.051039e-19 5.263158e-19   0.000000
4.567232e+03 1.472695e-18 5.354785e-19   0.000000
4.567832e+03 8.940882e-19 5.271282e-19   0.000000
4.568432e+03 1.521699e-18 5.329870e-19   0.000000
4.569033e+03 2.644299e-18 5.423012e-19   0.000000
4.569633e+03 1.753213e-18 5.342777e-19   0.000000
4.570233e+03 8.165639e-19 5.366927e-19   0.000000
4.570833e+03 2.356900e-18 5.382043e-19   0.000000
4.571433e+03 1.361392e-18 5.301900e-19   0.000000
4.572033e+03 1.032353e-19 5.109294e-19   0.000000
4.572633e+03 2.876152e-19 4.966111e-19   0.000000
4.573233e+03 1.046989e-18 4.977012e-19   0.000000
4.573834e+03 1.671592e-18 5.120613e-19   0.000000
4.574434e+03 1.055445e-18 5.184637e-19   0.000000
4.575034e+03 9.910576e-19 5.107742e-19   0.000000
4.575634e+03 2.073593e-18 5.034185e-19   0.000000
4.576234e+03 4.917803e-19 5.098657e-19   0.000000
4.576834e+03 8.834264e-19 5.155510e-19   0.000000
4.577434e+03 9.834387e-19 5.107333e-19   0.000000
4.578034e+03 2.514503e-18 5.235540e-19   0.000000
4.578635e+03 8.796216e-19 5.125652e-19   0.000000
4.579235e+03 1.709719e-18 5.191177e-19   0.000000
4.579835e+03 1.564253e-18 5.180930e-19   0.000000
4.580435e+03 5.219792e-19 5.139840e-19   0.000000
4.581035e+03 1.749322e-18 5.154900e-19   0.000000
4.581635e+03 6.775142e-19 5.099088e-19   0.000000
4.582235e+03 1.103062e-18 5.057037e-19   0.000000
4.582835e+03 8.559266e-19 4.959126e-19   0.000000
4.583436e+03 1.428384e-18 5.117944e-19   0.000000
4.584036e+03 1.643161e-18 5.207126e-19   0.000000
4.584636e+03 8.067401e-19 4.959116e-19   0.000000
4.585236e+03 9.891271e-19 4.763945e-19   0.000000
4.585836e+03 1.820146e-18 4.928800e-19   0.000000
4.586436e+03 7.998627e-19 4.992191e-19   0.000000
4.587036e+03 1.505568e-18 4.953959e-19   0.000000
4.587636e+03 1.823105e-18 4.969847e-19   0.000000
4.588237e+03 1.490612e-18 4.880349e-19   0.000000
4.588837e+03 2.563076e-19 4.710908e-19   0.000000
4.589437e+03 3.977039e-19 4.843604e-19   0.000000
4.590037e+03 6.087457e-19 5.021139e-19   0.000000
4.590637e+03 1.177789e-18 4.965314e-19   0.000000
4.591237e+03 1.495737e-18 4.824505e-19   0.000000
4.591837e+03 1.193248e-18 4.726287e-19   0.000000
4.592437e+03 4.887951e-19 4.605486e-19   0.000000
4.593038e+03 1.011580e-18 4.570640e-19   0.000000
4.593638e+03 -1.809234e-19 4.600213e-19   0.000000
4.594238e+03 1.193078e-18 4.819540e-19   0.000000
4.594838e+03 4.235015e-19 4.821457e-19   0.000000
4.595438e+03 2.600285e-19 4.656481e-19   0.000000
4.596038e+03 1.560137e-18 4.558380e-19   0.000000
4.596638e+03 1.594630e-18 4.491098e-19   0.000000
4.597238e+03 1.849370e-18 4.498336e-19   0.000000
4.597839e+03 3.351937e-19 4.509978e-19   0.000000
4.598439e+03 2.065297e-18 4.689515e-19   0.000000
4.599039e+03 1.195764e-18 4.764779e-19   0.000000
4.599639e+03 2.369604e-18 4.779350e-19   0.000000
4.600239e+03 1.673280e-18 4.650744e-19   0.000000
4.600839e+03 1.048566e-18 4.512209e-19   0.000000
4.601439e+03 8.746492e-19 4.361684e-19   0.000000
4.602039e+03 9.305818e-19 4.431791e-19   0.000000
4.602640e+03 1.625396e-18 4.518428e-19   0.000000
4.603240e+03 9.211458e-19 4.454047e-19   0.000000
4.603840e+03 -1.901046e-19 4.453992e-19   0.000000
4.604440e+03 2.363621e-19 4.558333e-19   0.000000
4.605040e+03 2.298385e-19 4.549358e-19   0.000000
4.605640e+03 1.587094e-18 4.481224e-19   0.000000
4.606240e+03 3.363150e-19 4.386655e-19   0.000000
4.606840e+03 1.997868e-18 4.445924e-19   0.000000
4.607441e+03 1.016458e-18 4.443705e-19   0.000000
4.608041e+03 1.009787e-18 4.451549e-19   0.000000
4.608641e+03 -2.282249e-19 4.349831e-19   0.000000
4.609241e+03 1.460124e-18 4.481133e-19   0.000000
4.609841e+03 8.746372e-20 4.554546e-19   0.000000
4.610441e+03 4.801766e-19 4.665418e-19   0.000000
4.611041e+03 1.420499e-18 4.657036e-19   0.000000
4.611641e+03 1.441920e-18 4.556402e-19   0.000000
4.612242e+03 8.820730e-19 4.372277e-19   0.000000
4.612842e+03 1.040840e-18 4.386243e-19   0.000000
4.613442e+03 1.664413e-18 4.409078e-19   0.000000
4.614042e+03 6.713471e-19 4.340891e-19   0.000000
4.614642e+03 1.139339e-18 4.339057e-19   0.000000
4.615242e+03 2.341757e-18 4.469410e-19   0.000000
4.615842e+03 8.454086e-19 4.405546e-19   0.000000
4.616443e+03 -2.664742e-20 4.280530e-19   0.000000
4.617043e+03 8.305341e-19 4.375500e-19   0.000000
4.617643e+03 1.441030e-19 4.355356e-19   0.000000
4.618243e+03 -3.727168e-20 4.340715e-19   0.000000
4.618843e+03 6.176749e-19 4.382719e-19   0.000000
4.619443e+03 8.114191e-19 4.315853e-19   0.000000
4.620043e+03 7.102995e-19 4.182860e-19   0.000000
4.620643e+03 5.051581e-19 4.197597e-19   0.000000
4.621244e+03 1.308997e-19 4.228191e-19   0.000000
4.621844e+03 1.351782e-18 4.392664e-19   0.000000
4.622444e+03 1.017405e-18 4.386938e-19   0.000000
4.623044e+03 1.158163e-18 4.351546e-19   0.000000
4.623644e+03 8.970996e-19 4.307087e-19   0.000000
4.624244e+03 1.016109e-18 4.307011e-19   0.000000
4.624844e+03 5.359154e-19 4.355680e-19   0.000000
4.625444e+03 3.444607e-19 4.284662e-19   0.000000
4.626045e+03 1.408375e-18 4.199548e-19   0.000000
4.626645e+03 7.931581e-19 4.227905e-19   0.000000
4.627245e+03 1.041967e-18 4.278229e-19   0.000000
4.627845e+03 7.528180e-19 4.284107e-19   0.000000
4.628445e+03 8.866862e-19 4.316527e-19   0.000000
4.629045e+03 1.282459e-18 4.366144e-19   0.000000
4.629645e+03 1.347875e-18 4.353346e-19   0.000000
4.630245e+03 1.478627e-18 4.241462e-19   0.000000
4.630846e+03 1.013906e-18 4.178077e-19   0.000000
4.631446e+03 1.333002e-18 4.162008e-19   0.000000
4.632046e+03 1.008293e-18 4.226741e-19   0.000000
4.632646e+03 1.348947e-18 4.265760e-19   0.000000
4.633246e+03 9.316478e-19 4.238365e-19   0.000000
4.633846e+03 1.234884e-19 4.203430e-19   0.000000
4.634446e+03 1.044273e-18 4.236349e-19   0.000000
4.635046e+03 7.654972e-19 4.206023e-19   0.000000
4.635647e+03 1.331363e-18 4.251523e-19   0.000000
4.636247e+03 4.833549e-19 4.165555e-19   0.000000
4.636847e+03 1.104399e-18 4.127890e-19   0.000000
4.637447e+03 7.603758e-19 4.135630e-19   0.000000
4.638047e+03 6.774374e-19 4.121078e-19   0.000000
4.638647e+03 1.493821e-18 4.125924e-19   0.000000
4.639247e+03 1.682510e-18 4.165374e-19   0.000000
4.639847e+03 1.797360e-18 4.196113e-19   0.000000
4.640448e+03 1.589102e-19 4.039686e-19   0.000000
4.641048e+03 1.124913e-18 4.063589e-19   0.000000
4.641648e+03 1.516402e-18 4.113235e-19   0.000000
4.642248e+03 7.569359e-19 4.101840e-19   0.000000
4.642848e+03 6.092274e-19 4.225055e-19   0.000000
4.643448e+03 1.327556e-18 4.321258e-19   0.000000
4.644048e+03 3.324904e-19 4.086158e-19   0.000000
4.644648e+03 2.777962e-19 4.005187e-19   0.000000
4.645249e+03 1.995565e-18 4.108836e-19   0.000000
4.645849e+03 8.550744e-19 4.062494e-19   0.000000
4.646449e+03 8.386145e-19 4.054631e-19   0.000000
4.647049e+03 7.739127e-19 3.996410e-19   0.000000
4.647649e+03 8.986396e-19 3.968956e-19   0.000000
4.648249e+03 1.109872e-18 3.987288e-19   0.000000
4.648849e+03 1.511213e-18 4.023380e-19   0.000000
4.649449e+03 1.190847e-18 4.002270e-19   0.000000
4.650050e+03 6.644884e-19 4.040085e-19   0.000000
4.650650e+03 8.097240e-19 4.071118e-19   0.000000
4.651250e+03 1.563031e-18 4.136364e-19   0.000000
4.651850e+03 1.096010e-18 4.139416e-19   0.000000
4.652450e+03 6.261229e-19 4.061668e-19   0.000000
4.653050e+03 1.990115e-18 4.080120e-19   0.000000
4.653650e+03 2.001656e-18 4.096765e-19   0.000000
4.654250e+03 1.037713e-18 4.106218e-19   0.000000
4.654851e+03 7.468771e-19 4.131351e-19   0.000000
4.655451e+03 1.060126e-18 4.050655e-19   0.000000
4.656051e+03 4.052654e-19 4.037860e-19   0.000000
4.656651e+03 2.182637e-18 4.162161e-19   0.000000
4.657251e+03 1.273647e-18 4.080078e-19   0.000000
4.657851e+03 1.628686e-18 4.237226e-19   0.000000
4.658451e+03 3.513431e-19 4.385616e-19   0.000000
4.659051e+03 5.042055e-19 4.313592e-19   0.000000
4.659652e+03 1.345661e-18 4.344415e-19   0.000000
4.660252e+03 5.172515e-19 4.367024e-19   0.000000
4.660852e+03 1.469679e-18 4.433981e-19   0.000000
4.661452e+03 7.802154e-19 4.386112e-19   0.000000
4.662052e+03 1.526774e-18 4.334618e-19   0.000000
4.662652e+03 -4.681193e-19 4.194244e-19   0.000000
4.663252e+03 9.365818e-19 4.385463e-19   0.000000
4.663852e+03 7.865112e-19 4.218655e-19   0.000000
4.664453e+03 1.623156e-18 4.225344e-19   0.000000
4.665053e+03 1.436461e-18 4.231174e-19   0.000000
4.665653e+03 5.281305e-19 4.130505e-19   0.000000
4.666253e+03 1.317713e-18 4.254596e-19   0.000000
4.666853e+03 -3.579591e-20 4.191122e-19   0.000000
4.667453e+03 3.820878e-19 4.028974e-19   0.000000
4.668053e+03 1.627729e-18 4.107131e-19   0.000000
4.668653e+03 1.145611e-18 4.117968e-19   0.000000
4.669254e+03 1.506103e-18 4.139887e-19   0.000000
4.669854e+03 8.742543e-19 4.054451e-19   0.000000
4.670454e+03 5.573505e-19 4.174985e-19   0.000000
4.671054e+03 1.795941e-18 4.304148e-19   0.000000
4.671654e+03 4.648587e-19 4.219881e-19   0.000000
4.672254e+03 1.519530e-19 4.140272e-19   0.000000
4.672854e+03 1.047539e-18 4.277402e-19   0.000000
4.673454e+03 1.111497e-19 4.330575e-19   0.000000
4.674055e+03 6.822313e-19 4.227877e-19   0.000000
4.674655e+03 2.155911e-18 4.277368e-19   0.000000
4.675255e+03 1.744120e-18 4.291719e-19   0.000000
4.675855e+03 9.870262e-19 4.379164e-19   0.000000
4.676455e+03 2.133421e-18 4.447831e-19   0.000000
4.677055e+03 1.082018e-18 4.307532e-19   0.000000
4.677655e+03 9.649702e-19 4.193908e-19   0.000000
4.678256e+03 9.345712e-19 4.307739e-19   0.000000
4.678856e+03 1.362440e-18 4.383729e-19   0.000000
4.679456e+03 1.001729e-18 4.244193e-19   0.000000
4.680056e+03 6.114411e-19 4.146647e-19   0.000000
4.680656e+03 1.566607e-18 4.159999e-19   0.000000
4.681256e+03 1.893955e-18 4.187573e-19   0.000000
4.681856e+03 1.393423e-18 4.302659e-19   0.000000
4.682456e+03 7.091874e-19 4.380937e-19   0.000000
4.683057e+03 1.029840e-18 4.318299e-19   0.000000
4.683657e+03 1.591351e-18 4.298611e-19   0.000000
4.684257e+03 8.079789e-19 4.303594e-19   0.000000
4.684857e+03 4.952509e-19 4.252557e-19   0.000000
4.685457e+03 1.104248e-18 4.284720e-19   0.000000
4.686057e+03 1.608168e-18 4.356081e-19   0.000000
4.686657e+03 1.582164e-18 4.387937e-19   0.000000
4.687257e+03 1.555640e-18 4.350461e-19   0.000000
4.687858e+03 9.419160e-19 4.246575e-19   0.000000
4.688458e+03 1.276092e-18 4.225390e-19   0.000000
4.689058e+03 1.266000e-18 4.206582e-19   0.000000
4.689658e+03 9.527737e-19 4.195017e-19   0.000000
4.690258e+03 1.672162e-18 4.288611e-19   0.000000
4.690858e+03 1.186500e-18 4.355918e-19   0.000000
4.691458e+03 2.562028e-19 4.287570e-19   0.000000
4.692058e+03 7.901627e-19 4.246841e-19   0.000000
4.692659e+03 3.161149e-19 4.181105e-19   0.000000
4.693259e+03 3.377309e-19 4.251946e-19   0.000000
4.693859e+03 8.945952e-19 4.234231e-19   0.000000
4.694459e+03 1.958471e-18 4.237782e-19   0.000000
4.695059e+03 1.141318e-18 4.193467e-19   0.000000
4.695659e+03 1.167452e-18 4.241541e-19   0.000000
4.696259e+03 1.831442e-18 4.405524e-19   0.000000
4.696859e+03 6.422101e-19 4.403540e-19   0.000000
4.697460e+03 1.562994e-18 4.354481e-19   0.000000
4.698060e+03 9.475201e-19 4.304893e-19   0.000000
4.698660e+03 1.225253e-18 4.257517e-19   0.000000
4.699260e+03 1.322791e-18 4.190324e-19   0.000000
4.699860e+03 8.328454e-19 4.106929e-19   0.000000
4.700460e+03 1.542333e-18 4.222723e-19   0.000000
4.701060e+03 9.898078e-19 4.259190e-19   0.000000
4.701660e+03 1.427429e-18 4.240669e-19   0.000000
4.702261e+03 8.443381e-19 4.160523e-19   0.000000
4.702861e+03 1.476021e-18 4.324287e-19   0.000000
4.703461e+03 5.868338e-19 4.334146e-19   0.000000
4.704061e+03 6.152568e-19 4.155341e-19   0.000000
4.704661e+03 1.434929e-18 4.231069e-19   0.000000
4.705261e+03 1.427427e-18 4.246405e-19   0.000000
4.705861e+03 1.078206e-18 4.300086e-19   0.000000
4.706461e+03 6.882599e-19 4.316642e-19   0.000000
4.707062e+03 5.923873e-19 4.413347e-19   0.000000
4.707662e+03 7.739023e-19 4.374035e-19   0.000000
4.708262e+03 5.530969e-19 4.186853e-19   0.000000
4.708862e+03 1.513517e-18 4.346828e-19   0.000000
4.709462e+03 1.097801e-18 4.433231e-19   0.000000
4.710062e+03 1.350929e-18 4.359366e-19   0.000000
4.710662e+03 4.435246e-19 4.285989e-19   0.000000
4.711262e+03 4.457239e-19 4.381134e-19   0.000000
4.711863e+03 1.368745e-18 4.542561e-19   0.000000
4.712463e+03 1.394724e-18 4.510024e-19   0.000000
4.713063e+03 1.663493e-18 4.325767e-19   0.000000
4.713663e+03 1.249048e-18 4.288125e-19   0.000000
4.714263e+03 -1.013228e-19 4.348474e-19   0.000000
4.714863e+03 1.123290e-18 4.511628e-19   0.000000
4.715463e+03 8.240491e-19 4.421292e-19   0.000000
4.716063e+03 1.390365e-18 4.426127e-19   0.000000
4.716664e+03 1.439540e-18 4.356713e-19   0.000000
4.717264e+03 5.345330e-19 4.352435e-19   0.000000
4.717864e+03 5.067483e-19 4.404915e-19   0.000000
4.718464e+03 -4.298899e-20 4.384009e-19   0.000000
4.719064e+03 5.684831e-19 4.468970e-19   0.000000
4.719664e+03 7.851410e-19 4.597233e-19   0.000000
4.720264e+03 6.449121e-19 4.609462e-19   0.000000
4.720864e+03 9.810659e-19 4.519574e-19   0.000000
4.721465e+03 8.822443e-19 4.467423e-19   0.000000
4.722065e+03 1.214990e-18 4.459992e-19   0.000000
4.722665e+03 9.873986e-19 4.353874e-19   0.000000
4.723265e+03 1.148208e-18 4.327133e-19   0.000000
4.723865e+03 1.815709e-18 4.375292e-19   0.000000
4.724465e+03 1.073735e-19 4.341035e-19   0.000000
4.725065e+03 3.882339e-19 4.519861e-19   0.000000
4.725665e+03 9.330252e-19 4.552478e-19   0.000000
4.726266e+03 1.303779e-18 4.544385e-19   0.000000
4.726866e+03 7.810669e-19 4.448439e-19   0.000000
4.727466e+03 2.120254e-19 4.374869e-19   0.000000
4.728066e+03 4.079634e-19 4.353305e-19   0.000000
